StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1918,22,Female,Caucasian,High School,19.521566649450378,23,No,Moderate,0,0,1,1,2.99
1919,22,Male,Asian,Some College,10.646087276963325,3,Yes,Moderate,1,1,0,0,4.62
1920,22,Male,African American,High School,18.106436567521797,1,No,Moderate,0,0,1,1,4.9
1921,19,Male,Asian,Bachelor's,1.6607751562037287,25,Yes,Very Low,0,0,0,1,2.13
1922,21,Male,Caucasian,High School,3.821037374173657,12,Yes,Very High,0,0,0,0,3.65
1923,19,Male,Caucasian,Bachelor's,8.815098868826357,29,No,Moderate,0,0,0,0,2.02
1924,21,Male,African American,High School,11.695136166746094,15,No,Very High,0,0,1,0,3.79
1925,19,Female,Caucasian,Some College,16.324557037256003,21,Yes,Very Low,0,1,0,0,3.02
1926,21,Female,Caucasian,Bachelor's,19.765242302863737,1,No,Low,1,1,0,0,4.63
1927,19,Male,Asian,High School,7.777029929482328,18,No,Low,0,1,0,0,3.08
1928,22,Female,Asian,Higher,0.9483127228016985,16,Yes,High,0,1,1,0,3.35
1929,20,Female,African American,Some College,16.023430065906496,4,Yes,Moderate,1,1,0,0,4.45
1930,19,Female,Caucasian,Bachelor's,12.087614381656163,24,No,High,0,1,0,0,2.88
1931,21,Male,Asian,Some College,3.9708571773640333,17,No,High,0,0,0,0,3.05
1932,22,Female,African American,High School,9.896569132428404,27,No,High,0,0,1,0,2.41
1933,19,Male,Asian,High School,14.846204910674487,22,Yes,High,0,0,0,0,3.14
1934,19,Female,Asian,High School,15.408235741372875,20,Yes,High,0,0,0,0,3.52
1935,22,Male,Asian,No,9.99236823997524,17,Yes,High,1,1,0,0,3.72
1936,19,Male,African American,High School,6.104290602577183,7,No,Moderate,1,0,0,0,3.57
1937,20,Female,Caucasian,High School,19.47485164076987,26,Yes,High,1,0,0,1,3.25
1938,19,Female,African American,Some College,13.267252219129857,14,Yes,High,0,0,0,0,3.95
1939,20,Male,African American,Some College,8.164750386925974,12,No,Moderate,0,0,0,0,3.46
1940,20,Female,Asian,High School,5.609264484093048,12,No,Very High,0,0,0,0,3.58
1941,22,Female,Caucasian,High School,14.622059660071242,15,Yes,Very Low,0,0,0,0,3.03
1942,19,Female,Caucasian,Some College,4.843668911875354,21,No,Moderate,0,0,0,0,2.5
1943,22,Male,Asian,High School,3.4341997794737633,19,No,Low,1,0,1,0,2.86
1944,19,Male,Asian,No,10.596677779241405,12,No,Low,0,0,0,1,3.22
1945,19,Female,Other,High School,5.799747852882837,19,No,High,0,0,0,1,2.84
1946,21,Female,Asian,Bachelor's,12.5781028984723,1,No,Very High,0,0,0,0,4.55
1947,19,Female,African American,Bachelor's,2.3587734974846697,2,No,High,0,0,0,0,4.01
1948,22,Male,African American,High School,13.098822091346431,14,Yes,Very High,1,0,1,0,4.25
1949,20,Male,Asian,Some College,5.665930559954044,22,Yes,Low,1,1,0,0,2.96
1950,19,Female,African American,Some College,0.004858688690254631,18,Yes,Low,0,0,0,0,2.9
1951,21,Female,African American,Some College,2.5387211534835274,12,No,Moderate,0,1,0,0,3.48
1952,22,Female,Caucasian,Some College,18.67230755670188,4,Yes,High,1,1,0,1,4.88
1953,19,Female,Caucasian,Some College,17.347092782307158,25,Yes,Very Low,1,1,0,0,2.88
1954,22,Female,Asian,High School,4.672180640724736,21,No,Very High,1,0,0,0,3.16
1955,21,Female,Caucasian,No,15.567438090909825,5,No,High,0,0,0,1,4.37
1956,21,Male,Caucasian,Some College,12.171431863479485,13,No,Very High,0,0,0,1,3.31
1957,22,Female,Caucasian,Bachelor's,19.41809422899739,3,Yes,Moderate,0,0,0,0,4.28
1958,19,Male,Caucasian,Some College,7.472113190681182,21,No,Moderate,0,1,1,0,2.87
1959,20,Female,Caucasian,Bachelor's,13.629212250343425,18,Yes,High,1,0,0,0,3.34
1960,21,Female,Caucasian,Higher,1.2707144484783717,22,No,High,0,1,0,0,2.63
1961,19,Male,Other,High School,7.924946936328119,6,No,Low,0,1,0,0,3.8
1962,19,Male,African American,Some College,19.27635322376361,3,Yes,Very High,0,0,0,0,4.68
1963,20,Male,Caucasian,Some College,10.779617489002412,1,No,High,1,0,1,0,4.42
1964,21,Male,Caucasian,Higher,5.757590066696892,26,No,Very Low,0,0,0,0,2.0
1965,21,Female,African American,Higher,2.405419262572137,6,Yes,Low,0,0,1,0,4.11
1966,19,Male,Caucasian,Some College,14.070566803630609,2,Yes,Moderate,1,0,0,0,4.57
1967,19,Female,Asian,High School,12.897120868594536,14,No,Moderate,0,1,0,1,3.58
1968,20,Male,African American,Some College,7.478774272075492,0,No,High,0,0,0,0,4.37
1969,20,Female,Asian,High School,19.018827037316687,1,No,Very Low,0,0,0,0,4.25
1970,21,Female,Caucasian,Some College,0.44405625975700636,9,Yes,High,1,0,0,0,3.87
1971,22,Female,African American,Bachelor's,6.074477032636516,15,No,High,1,0,1,0,3.6
1972,21,Female,Caucasian,High School,18.421389725991627,24,No,Low,1,0,0,1,2.63
1973,19,Female,Other,Some College,6.418708766388807,27,No,Moderate,1,0,1,0,2.51
1974,21,Female,African American,Some College,5.045056677103408,14,Yes,Low,1,0,0,0,3.3
1975,22,Male,Caucasian,Some College,10.684408198624947,23,Yes,Low,1,0,0,0,2.94
1976,20,Female,Caucasian,High School,16.476034998410757,14,Yes,Moderate,0,0,0,0,3.44
1977,22,Male,Caucasian,Some College,2.062935217567221,13,No,Very High,1,0,0,0,3.64
1978,22,Male,African American,Bachelor's,18.860414192914725,21,Yes,Low,0,1,1,0,3.32
1979,22,Female,Caucasian,Bachelor's,15.90145762362328,13,No,Moderate,1,0,0,0,3.44
1980,20,Male,African American,High School,3.625005111031039,5,No,Low,1,0,0,0,4.11
1981,22,Female,Caucasian,Bachelor's,14.240159223963254,13,Yes,Low,0,0,0,0,3.6
1982,22,Male,African American,Some College,7.6991744527511425,16,No,Moderate,0,0,1,0,3.02
1983,22,Female,Asian,High School,8.045893561526373,17,No,High,0,1,0,0,3.29
1984,19,Male,Asian,No,15.665801848777328,19,Yes,Very Low,0,1,0,0,2.89
1985,22,Female,Asian,High School,19.255696159614644,18,No,Very High,0,0,0,0,3.15
1986,20,Female,Caucasian,Bachelor's,2.5331174569438786,29,No,Very Low,0,1,0,0,2.09
1987,22,Female,Caucasian,Some College,8.412604737576387,16,No,High,0,1,0,0,3.17
1988,22,Female,African American,Some College,9.61883216168607,15,No,High,1,0,0,0,3.57
1989,20,Male,Caucasian,High School,7.5262363390999525,7,Yes,Moderate,0,1,0,0,4.26
1990,22,Female,Caucasian,Some College,7.2637824743245005,6,No,Low,0,0,0,0,3.55
1991,20,Male,Caucasian,No,1.0453733512319308,19,Yes,Moderate,0,0,1,0,3.31
1992,22,Male,Caucasian,High School,13.710772411252465,27,No,High,1,1,0,0,2.81
1993,20,Male,Caucasian,Some College,8.724288342400907,11,No,High,0,0,1,0,3.7
1994,22,Female,Asian,High School,3.8958760528785352,8,No,Moderate,0,1,0,0,3.59
1995,22,Male,Caucasian,Bachelor's,16.320670046041368,26,Yes,Moderate,0,0,0,0,2.56
1996,19,Male,African American,High School,16.051214963032557,13,No,High,0,1,0,0,3.42
1997,19,Male,Caucasian,Some College,9.727832561777877,19,Yes,Very High,0,0,0,0,3.19
1998,22,Female,African American,Some College,5.96901322295521,0,No,High,0,0,1,0,4.63
1999,22,Female,Caucasian,Some College,12.761854515929048,9,Yes,High,0,0,1,0,3.97
2000,21,Male,Asian,High School,5.763042715548061,16,Yes,Moderate,1,1,0,0,3.38
2001,20,Female,Asian,No,4.720158606474241,16,Yes,High,1,0,1,0,3.38
2002,21,Female,Caucasian,Bachelor's,14.610293080526533,16,Yes,High,0,0,0,1,3.32
2003,19,Male,Other,High School,0.806504794419014,3,No,High,1,0,1,1,4.4
2004,19,Male,Other,Bachelor's,1.8953694206918792,16,Yes,Moderate,0,0,0,0,2.95
2005,19,Female,Asian,Higher,0.13576348047179554,17,No,Moderate,0,1,1,1,3.07
2006,19,Male,Asian,High School,3.058863729508523,19,No,Moderate,0,0,1,1,2.8
2007,22,Female,Caucasian,High School,1.3798001742091892,22,No,Moderate,0,0,0,1,2.62
2008,19,Female,African American,Some College,19.916047355598373,1,No,Moderate,0,0,0,0,4.35
2009,22,Female,Caucasian,Higher,5.776199399081792,7,No,High,1,0,0,0,3.9
2010,22,Female,Caucasian,Bachelor's,2.9853602533849455,12,No,Moderate,1,0,0,0,3.25
2011,19,Female,Other,Some College,4.819925159918359,22,No,Low,0,1,1,0,2.61
2012,19,Female,Caucasian,Some College,18.722511430802694,24,No,High,0,1,0,0,2.85
2013,20,Male,Asian,High School,10.403204460487913,29,No,High,0,0,0,0,2.25
2014,21,Male,Asian,Higher,7.296361926157138,21,Yes,Moderate,0,0,0,0,3.12
2015,19,Female,Asian,Higher,17.467829158184387,19,Yes,Low,0,1,0,0,3.26
2016,20,Female,Other,High School,7.899805410980649,21,Yes,Very High,1,0,0,0,3.44
2017,20,Female,Caucasian,High School,6.700171399153916,14,No,High,0,0,0,0,3.46
2018,21,Male,Caucasian,High School,4.145650450994712,19,No,Low,1,0,0,0,2.8
2019,22,Female,Caucasian,High School,7.555936478188229,22,Yes,Very Low,0,0,0,0,2.73
2020,19,Male,Caucasian,Bachelor's,6.333687120338521,8,Yes,Moderate,1,0,0,0,4.01
2021,21,Female,Caucasian,High School,13.546079185962821,2,Yes,High,1,1,0,0,4.64
2022,19,Female,Caucasian,No,5.791654093414542,2,No,Low,1,0,0,0,4.11
2023,20,Male,Asian,High School,11.543994928451228,1,No,Moderate,1,1,0,0,4.62
2024,20,Male,African American,Higher,1.317843300639454,0,Yes,Moderate,0,0,1,0,4.69
2025,22,Female,Caucasian,Some College,3.8257831339302872,13,No,High,0,0,0,0,3.18
2026,20,Female,African American,Some College,8.148105432226975,16,No,Moderate,1,0,1,0,3.41
2027,20,Female,Caucasian,High School,18.738985078173908,12,Yes,Moderate,0,1,0,0,3.77
2028,21,Male,Caucasian,Higher,7.5450397143139085,18,Yes,Very High,1,0,1,0,3.83
2029,19,Male,Asian,Bachelor's,13.281482423996682,29,No,Low,0,0,0,0,2.29
2030,19,Male,African American,High School,5.101744448427963,22,No,Low,0,1,1,0,2.53
2031,21,Male,Asian,No,2.5406715194646345,14,Yes,High,0,1,1,0,3.93
2032,22,Male,Caucasian,No,1.1707320016010025,26,No,Low,1,1,0,0,2.53
2033,19,Male,Asian,High School,6.1082699708550265,24,Yes,High,1,0,1,0,3.19
2034,20,Female,African American,Some College,3.1532205359381593,13,Yes,Very Low,0,1,0,0,3.54
2035,19,Female,African American,Bachelor's,3.480208960322484,1,Yes,Low,0,0,0,0,4.35
2036,20,Male,African American,Some College,15.215186167739,6,Yes,Very High,1,1,0,0,4.65
2037,22,Female,Asian,Bachelor's,0.3167614188974843,16,No,Moderate,1,1,1,0,3.54
2038,21,Female,African American,Some College,11.156202514708689,17,No,High,0,1,1,1,3.32
2039,19,Male,African American,Some College,7.589227611869296,5,No,Low,1,1,0,0,3.97
2040,21,Female,Other,Some College,10.130999998170944,26,No,Low,0,0,0,0,2.2
2041,19,Male,Asian,High School,11.256604744292058,20,No,High,0,1,1,0,3.28
2042,20,Male,Caucasian,High School,6.267353889145564,7,No,Moderate,0,0,0,0,3.58
2043,21,Female,Asian,Some College,5.902177203685706,27,Yes,Moderate,1,1,1,0,2.63
2044,19,Male,Caucasian,No,14.668036986698114,26,No,Very Low,1,1,0,0,2.42
2045,20,Male,Caucasian,High School,17.425539762423142,1,No,Moderate,1,0,0,0,4.51
2046,21,Male,African American,Some College,3.8516326491705577,0,No,High,1,0,0,0,4.46
2047,21,Male,Other,Higher,1.952375210702979,15,No,High,0,1,0,0,3.17
2048,19,Male,Other,Some College,17.955916127840517,6,No,High,1,0,0,1,4.13
2049,19,Male,Caucasian,Bachelor's,6.9979092729479735,21,No,High,0,0,0,0,2.85
2050,19,Male,African American,Some College,11.026347813256283,23,No,Moderate,1,0,0,0,3.04
2051,20,Male,Caucasian,Some College,7.190862890400069,10,Yes,Moderate,0,0,0,0,3.64
2052,19,Female,Other,Some College,2.5160467269210263,14,Yes,High,1,0,0,0,3.69
2053,21,Female,Other,Bachelor's,11.786632898954561,12,Yes,Low,1,0,0,0,3.69
2054,21,Female,African American,Some College,10.502817035392592,29,No,Low,1,0,0,0,2.29
2055,19,Male,Asian,Some College,4.059871183823944,23,No,Very High,1,1,0,0,3.11
2056,19,Male,Asian,Some College,9.037380893045556,1,No,Very Low,0,0,0,0,4.0
2057,22,Female,African American,Some College,15.938950080312917,13,No,Low,1,0,0,0,3.37
2058,21,Female,Caucasian,High School,11.808522062157827,23,No,Moderate,0,0,1,0,2.57
2059,20,Female,Caucasian,No,1.938346541339897,5,No,High,1,0,0,0,4.2
2060,22,Male,African American,No,10.960429944582701,8,Yes,Moderate,1,0,1,0,4.29
2061,19,Female,African American,Bachelor's,14.054765985791738,27,No,Moderate,0,1,0,0,2.69
2062,19,Female,Caucasian,High School,15.854068115615028,6,No,Very High,1,0,1,0,4.6
2063,21,Male,Other,High School,12.582351572685335,17,No,High,0,0,0,0,3.38
2064,19,Female,Caucasian,Some College,3.0531632908156747,23,No,High,1,1,0,0,2.89
2065,20,Male,African American,High School,14.203465331803214,8,Yes,Very Low,1,0,1,0,3.82
2066,21,Male,African American,Some College,13.546836921630327,22,No,Low,0,0,0,0,2.68
2067,19,Male,African American,High School,0.4885376588126644,3,No,Moderate,0,1,0,0,4.3
2068,21,Female,African American,Higher,8.234953351804863,8,No,Low,0,0,0,0,3.63
2069,19,Female,Caucasian,Bachelor's,6.659004939247466,3,No,Very Low,1,1,0,0,3.92
2070,19,Male,Caucasian,Bachelor's,13.38824128507287,11,No,Low,1,0,1,0,3.84
2071,19,Female,African American,Some College,4.322716246218414,3,Yes,Moderate,0,0,1,0,4.6
2072,20,Female,African American,Some College,11.817438459485171,24,Yes,High,1,1,0,0,3.08
2073,20,Female,Caucasian,High School,18.26411923628345,29,Yes,High,0,0,0,0,2.68
2074,21,Female,Asian,No,15.956047444172155,23,No,Very Low,0,0,1,0,2.69
2075,19,Male,Caucasian,No,18.42915472433061,19,No,Moderate,0,1,1,0,3.38
2076,19,Female,African American,Some College,19.5701193386538,13,No,Low,0,0,0,0,3.57
2077,20,Male,Asian,Some College,0.21340254012325532,23,Yes,Moderate,0,1,0,0,2.66
2078,19,Male,Caucasian,Some College,12.454825527549552,23,Yes,Moderate,0,1,0,0,3.09
2079,20,Female,Caucasian,No,8.25678795517813,6,Yes,Moderate,0,0,1,0,4.31
2080,19,Male,Asian,Some College,17.197089806702436,25,No,High,1,0,0,0,2.84
2081,21,Female,African American,Some College,5.036294040182634,12,No,High,0,0,0,0,3.55
2082,19,Female,African American,Some College,19.620589782301522,21,No,High,0,1,0,0,3.17
2083,19,Male,Asian,Some College,12.274159390874946,7,No,High,0,0,1,0,3.87
2084,22,Male,Asian,High School,15.870748044576619,22,No,High,0,0,1,0,2.83
2085,20,Male,Other,Bachelor's,1.7119910564553664,4,No,High,0,0,0,0,4.02
2086,19,Male,African American,Some College,3.669157695177301,11,Yes,Moderate,0,0,0,0,3.26
2087,19,Female,Caucasian,High School,15.168073460684063,12,No,Moderate,1,0,1,0,3.82
2088,22,Female,Caucasian,High School,0.43973044078647217,28,No,High,1,1,0,0,2.3
2089,22,Female,Caucasian,Some College,16.337559717875656,19,No,Very Low,0,0,0,0,2.49
2090,20,Male,African American,Bachelor's,0.27898037383822905,13,No,High,0,0,0,0,3.35
2091,22,Male,Caucasian,Some College,13.142376781225467,27,Yes,Very High,0,1,0,0,2.72
2092,21,Male,Other,High School,7.301878404636117,17,No,High,0,0,0,0,3.45
2093,22,Female,African American,Bachelor's,12.229897054383983,26,No,Very Low,1,1,0,0,2.75
2094,21,Male,African American,Some College,13.920628139782274,23,Yes,Moderate,1,0,0,0,3.02
2095,20,Female,Caucasian,Some College,6.849504383726083,24,No,High,1,0,1,0,2.53
2096,20,Male,Caucasian,Some College,2.159248962216711,19,No,Very High,0,1,0,0,3.14
2097,20,Female,Caucasian,High School,1.3929173549653129,3,Yes,Moderate,1,0,0,0,4.52
2098,20,Female,Caucasian,Some College,11.778720451250956,20,Yes,High,0,0,0,0,3.32
2099,20,Male,Caucasian,High School,10.41310707468223,17,No,High,0,0,0,0,3.34
2100,21,Male,African American,Higher,14.84402018242265,6,No,Low,0,1,1,1,4.37
2101,21,Female,Asian,Some College,10.194710200078742,14,No,High,1,1,0,1,3.5
2102,20,Female,Asian,Some College,8.448915800617582,20,Yes,Moderate,1,0,0,0,3.29
2103,22,Male,African American,Some College,7.9617435647246175,5,No,Moderate,0,1,0,1,4.35
2104,19,Male,Caucasian,Bachelor's,0.5289380519533493,15,Yes,Moderate,0,0,0,0,3.08
2105,20,Female,Asian,Bachelor's,6.711144033933143,19,Yes,High,1,0,0,1,3.22
2106,22,Male,Asian,Some College,19.520403150489884,23,Yes,High,1,1,0,0,3.65
2107,19,Female,Caucasian,Some College,17.471111524541776,7,No,Moderate,0,1,0,0,4.33
2108,20,Female,Asian,Some College,6.587561340684354,27,No,High,1,0,0,0,2.36
2109,20,Male,Caucasian,Some College,11.755908101327444,20,No,High,0,0,0,0,2.78
2110,21,Male,Asian,High School,16.94593491070988,15,Yes,High,1,0,0,0,3.79
2111,19,Male,Other,Some College,8.825486735001373,27,No,Moderate,0,1,0,0,2.2
2112,19,Male,Caucasian,High School,0.3591572750030192,21,No,Very Low,0,1,0,1,2.33
2113,22,Male,Asian,Bachelor's,1.4902092363728014,15,No,Moderate,1,0,1,0,3.17
2114,21,Female,African American,High School,10.207854426974132,2,No,High,1,1,0,0,4.76
2115,21,Female,Other,Higher,19.388787513517567,16,No,Low,0,1,0,0,3.58
2116,21,Male,Caucasian,Some College,13.864190844377354,8,No,Very High,0,1,1,0,4.47
2117,21,Male,Asian,Some College,1.4183238287713906,24,No,High,0,0,0,0,2.32
2118,19,Male,Caucasian,Some College,3.7872175158372556,2,No,High,0,0,0,0,4.13
2119,19,Female,Caucasian,High School,15.426462864337001,19,No,High,1,0,1,1,3.33
2120,20,Male,Caucasian,High School,16.828795199124894,28,Yes,Moderate,0,0,0,0,2.6
2121,20,Male,Other,No,12.353891723771817,6,Yes,High,1,1,0,0,4.64
2122,21,Female,Asian,Some College,12.888463392596332,17,No,Moderate,0,1,0,0,3.19
2123,21,Female,Asian,Some College,0.5667490076676929,11,No,High,1,0,0,0,3.4
2124,21,Male,Other,Some College,16.57060519163017,18,Yes,High,0,1,0,0,3.81
2125,20,Male,Caucasian,High School,15.765504163416592,15,No,High,0,0,0,0,3.6
2126,22,Male,Caucasian,High School,5.180702882066943,21,No,High,0,0,0,0,2.81
2127,22,Female,Caucasian,Some College,14.173534399310139,26,No,Very Low,1,0,0,0,2.23
2128,20,Male,Caucasian,Bachelor's,4.297092128499962,23,No,Very Low,0,0,0,0,2.38
2129,20,Male,Caucasian,Some College,0.8066032210302598,16,No,High,0,0,1,0,3.12
2130,20,Male,Caucasian,Some College,4.0227308518075455,19,Yes,Low,1,0,0,0,2.66
2131,20,Female,Caucasian,Some College,3.57257753508599,14,Yes,Moderate,1,1,0,0,3.54
2132,20,Female,Caucasian,No,6.754959934696945,0,No,Moderate,1,0,0,0,4.47
2133,20,Male,Caucasian,Higher,8.368989943509161,1,No,Very Low,0,0,0,0,3.96
2134,21,Male,Caucasian,Some College,10.170777829954158,7,No,Very Low,0,0,0,0,3.66
2135,21,Female,Other,High School,9.535077510166563,21,No,High,1,1,0,0,3.22
2136,21,Female,Asian,Some College,5.413492119305787,24,No,High,0,0,0,0,2.37
2137,21,Female,Other,High School,0.5834133714814893,1,No,Moderate,0,1,1,0,4.4
2138,20,Female,Caucasian,Higher,12.102032444743013,18,Yes,Very High,0,0,0,0,3.55
2139,22,Female,Caucasian,High School,7.914896596947088,8,No,Low,1,0,0,1,3.71
2140,19,Female,Asian,Some College,5.973443147750994,8,Yes,Low,0,1,0,0,3.86
2141,20,Female,Caucasian,High School,17.338820856610248,12,No,High,1,0,1,0,3.97
2142,19,Female,Caucasian,Some College,14.934866155963196,5,No,High,0,0,1,0,4.51
2143,22,Female,Caucasian,Some College,17.155310967448845,29,No,Moderate,1,0,1,0,2.63
2144,21,Male,Caucasian,Some College,9.89965589424922,14,No,Very High,1,0,1,0,3.78
2145,22,Male,Caucasian,Some College,2.6186250425355495,18,Yes,Very High,0,1,0,0,3.44
2146,20,Male,Caucasian,Bachelor's,13.924428722425448,20,No,Very Low,0,0,0,0,2.76
2147,21,Female,African American,No,4.121475598743505,14,No,Low,1,0,0,0,3.17
2148,20,Male,Caucasian,High School,8.824593381834337,17,No,High,0,0,0,0,2.94
2149,21,Female,Caucasian,High School,1.30001577897777,6,No,Moderate,1,0,0,0,3.85
2150,19,Female,Asian,Higher,16.50616804845965,25,No,Very Low,1,0,1,1,2.72
2151,19,Male,Caucasian,High School,2.5188128209500116,10,No,High,0,0,0,0,3.56
2152,19,Female,Caucasian,Some College,18.061950140986195,7,Yes,Moderate,0,0,1,0,4.21
2153,22,Male,Asian,Some College,17.284612045231142,5,Yes,Moderate,0,0,1,0,4.38
2154,20,Male,Caucasian,High School,9.291655288784922,7,No,Low,1,0,0,0,3.97
2155,22,Male,Caucasian,High School,14.887364086079813,1,No,High,0,0,1,0,4.33
2156,19,Female,Caucasian,High School,12.388901476363065,18,No,Moderate,1,0,0,0,3.07
2157,20,Male,Caucasian,Some College,16.061512846754898,15,No,Low,1,1,0,0,3.54
2158,19,Female,African American,High School,8.63610201571824,6,Yes,Moderate,0,0,0,1,4.19
2159,22,Male,Asian,No,15.716169684887,9,Yes,Moderate,0,1,0,0,4.39
2160,22,Male,Caucasian,Bachelor's,9.24913634130296,11,No,Very High,0,0,1,0,3.95
2161,22,Male,African American,Higher,18.819315756855875,16,No,Very High,1,1,0,0,3.76
2162,19,Female,African American,High School,9.727442016502952,6,Yes,Low,0,0,0,0,3.68
2163,20,Female,Caucasian,High School,9.25238543867459,21,Yes,High,0,0,0,0,3.31
2164,20,Female,African American,No,15.701437231270255,7,No,High,1,1,0,0,4.21
2165,19,Male,Caucasian,Some College,16.43155383521676,6,No,High,0,1,0,0,4.3
2166,20,Male,Caucasian,Bachelor's,11.089782286423414,3,No,Moderate,0,0,0,0,4.11
2167,19,Female,Caucasian,High School,3.595956269901508,2,Yes,Very Low,0,0,0,0,3.98
2168,20,Female,Caucasian,High School,9.35516461915159,18,No,High,1,0,0,1,3.05
2169,21,Female,Caucasian,Some College,19.36145005819357,14,Yes,Low,0,0,0,0,3.83
2170,21,Female,Asian,Some College,15.059723860783702,3,No,Low,0,0,0,0,3.97
2171,22,Female,Caucasian,No,16.223252077582643,24,No,High,1,1,0,0,3.1
2172,21,Female,Caucasian,Some College,0.6565099763848026,8,No,Very High,0,0,1,0,3.79
